time,idStation,meteo_data.mean_latitude,meteo_data.mean_longitude,meteo_data.mean_temperature
2020-04-11T13:00:00.000Z,19056,42.5371,-8.71611,17.156666666666666
2020-04-11T13:00:00.000Z,19057,42.11849999999999,-8.44265,18.198333333333334
2020-04-11T13:00:00.000Z,19058,42.3272,-8.56836,15.963333333333333
2020-04-11T13:00:00.000Z,19065,42.507200000000005,-8.72667,16.083333333333332
2020-04-11T13:00:00.000Z,19066,42.497284,-8.763515999999997,16.151666666666667
2020-04-11T13:00:00.000Z,19068,42.43630000000001,-8.774659999999999,16.433333333333334
2020-04-11T13:00:00.000Z,19069,42.4574,-8.87601,16.87833333333333
2020-04-11T13:00:00.000Z,19070,42.4681,-8.74201,13.826666666666668
2020-04-11T13:00:00.000Z,19071,43.0687,-8.41214,15.598333333333331
2020-04-11T13:00:00.000Z,19072,42.3932,-8.5062,13.795
2020-04-11T13:00:00.000Z,19073,42.4203,-7.027079999999999,18.493333333333332
2020-04-11T13:00:00.000Z,50500,42.886599999999994,-8.52114,18.493333333333332
2020-04-11T14:00:00.000Z,10045,43.2414,-8.26223,15.001666666666667
2020-04-11T14:00:00.000Z,10046,43.3431,-7.8944,11.6
2020-04-11T14:00:00.000Z,10047,43.54070000000001,-7.08302,15.303333333333333
2020-04-11T14:00:00.000Z,10048,42.1196,-7.344630000000001,14.526666666666666
2020-04-11T14:00:00.000Z,10049,42.555200000000006,-9.028599999999999,17.018333333333334
2020-04-11T14:00:00.000Z,10050,43.4915,-8.252269999999998,15.843333333333334
2020-04-11T14:00:00.000Z,10052,42.7456,-8.77631,10.466666666666667
2020-04-11T14:00:00.000Z,10053,42.992700000000006,-7.5469,17.995
2020-04-11T14:00:00.000Z,10055,43.2266,-7.783070000000001,12.85
2020-04-11T14:00:00.000Z,10056,42.4732,-7.501779999999999,16.12666666666667
2020-04-11T14:00:00.000Z,10057,42.2987,-7.59066,13.676666666666664
2020-04-11T14:00:00.000Z,10058,41.9743,-7.39877,18.970000000000002
2020-04-11T14:00:00.000Z,10060,42.0786,-8.67944,15.541666666666666
2020-04-11T14:00:00.000Z,10061,42.614399999999996,-8.137299999999998,14.238333333333335
2020-04-11T14:00:00.000Z,10062,42.8208,-6.922899999999999,10.985
2020-04-11T14:00:00.000Z,10064,42.4092,-8.66422,16.77
2020-04-11T14:00:00.000Z,10067,42.45929999999999,-8.704300000000002,12.566666666666665
2020-04-11T14:00:00.000Z,10085,42.58010000000001,-8.80471,15.719999999999999
2020-04-11T14:00:00.000Z,10086,42.3153,-8.40021,11.805000000000001
2020-04-11T14:00:00.000Z,10087,42.9686,-8.8683,13.103333333333333
2020-04-11T14:00:00.000Z,10088,43.4546,-7.44625,12.299999999999999
2020-04-11T14:00:00.000Z,10089,42.9074,-7.98265,15.528333333333334
2020-04-11T14:00:00.000Z,10091,41.99450000000001,-8.8662,11.388333333333335
2020-04-11T14:00:00.000Z,10092,43.704299999999996,-8.05247,12.403333333333334
2020-04-11T14:00:00.000Z,10093,43.336000000000006,-8.836420000000002,15.728333333333333
2020-04-11T14:00:00.000Z,10094,43.1248,-8.27939,12.82
2020-04-11T14:00:00.000Z,10095,42.8228,-8.46125,15.82
2020-04-11T14:00:00.000Z,10096,43.0952,-8.69099,11.831666666666669
2020-04-11T14:00:00.000Z,10097,43.5918,-7.78878,12.515
2020-04-11T14:00:00.000Z,10098,42.747099999999996,-7.248739999999999,14.741666666666667
2020-04-11T14:00:00.000Z,10099,42.647600000000004,-7.47627,19.259999999999998
2020-04-11T14:00:00.000Z,10100,42.4924,-7.27582,17.73166666666667
2020-04-11T14:00:00.000Z,10101,43.0374,-7.892650000000001,12.343333333333334
2020-04-11T14:00:00.000Z,10102,42.594699999999996,-7.1923900000000005,15.725
2020-04-11T14:00:00.000Z,10103,43.5582,-7.27814,14.634999999999998
2020-04-11T14:00:00.000Z,10104,43.6608,-7.56297,10.539999999999997
2020-04-11T14:00:00.000Z,10105,43.1626,-7.28258,15.346666666666666
2020-04-11T14:00:00.000Z,10106,43.3392,-7.16804,16.715000000000003
2020-04-11T14:00:00.000Z,10107,43.1457,-7.79112,14.646666666666667
